name,source,type,category,power,accuracy,pp
Crunch,lv. Evolve,dark,physical,80,100,15
Headbutt,nature,normal,physical,70,100,15
Thunder Wave,nature,electric,other,--,90,20
Spark,nature,electric,physical,65,100,20
Charge Beam,nature,electric,special,50,90,10
Bind,lv. 9,normal,physical,15,85,20
Acid,lv. 19,poison,special,40,100,30
Discharge,lv. 29,electric,special,80,100,15
Thunderbolt,lv. 44,electric,special,90,100,15
Acid Spray,lv. 49,poison,special,40,100,20
Coil,lv. 54,poison,other,--,101,20
Wild Charge,lv. 59,electric,physical,90,100,15
Gastro Acid,lv. 64,poison,other,--,100,10
Zap Cannon,lv. 69,electric,special,120,50,5
Thrash,lv. 74,normal,physical,120,100,10
Take Down,TM001,normal,physical,90,85,20
Scary Face,TM006,normal,other,--,100,10
Protect,TM007,normal,other,--,101,10
Thunder Fang,TM009,electric,physical,65,95,15
Acid Spray,TM013,poison,special,40,100,20
Acrobatics,TM014,flying,physical,55,100,15
Charge Beam,TM023,electric,special,50,90,10
Facade,TM025,normal,physical,70,100,20
Endure,TM047,normal,other,--,101,10
Volt Switch,TM048,electric,special,70,100,20
Rain Dance,TM050,water,other,--,101,5
U-turn,TM060,bug,physical,70,100,20
Body Slam,TM066,normal,physical,85,100,15
Sleep Talk,TM070,normal,other,--,101,10
Electro Ball,TM072,electric,special,??,100,10
Light Screen,TM075,psychic,other,--,101,30
Thunder Wave,TM082,electric,other,--,90,20
Rest,TM085,psychic,other,--,101,5
Flash Cannon,TM093,steel,special,80,100,10
Eerie Impulse,TM096,electric,other,--,100,15
Substitute,TM103,normal,other,--,101,10
Crunch,TM108,dark,physical,80,100,15
Giga Drain,TM111,grass,special,75,100,10
Thunderbolt,TM126,electric,special,90,100,15
Electric Terrain,TM136,electric,other,--,101,10
Wild Charge,TM147,electric,physical,90,100,15
Thunder,TM166,electric,special,110,70,10
Tera Blast,TM171,normal,special,80,100,10
Charge,TM173,electric,other,--,101,20
Knock Off,TM181,dark,physical,65,100,20
Super Fang,TM183,normal,physical,??,90,10
Lunge,TM185,bug,physical,80,100,15
Electroweb,TM211,electric,special,55,95,15
Throat Chop,TM221,dark,physical,80,100,15
