name,source,type,category,power,accuracy,pp
Night Shade,nature,ghost,special,??,100,15
Confuse Ray,nature,ghost,other,--,100,10
Shadow Sneak,lv. 5,ghost,physical,40,100,30
Spite,lv. 10,ghost,other,--,100,10
Payback,lv. 15,dark,physical,50,100,10
Nasty Plot,lv. 20,dark,other,--,101,20
Hex,lv. 25,ghost,special,65,100,10
Memento,lv. 30,dark,other,--,100,10
Sucker Punch,lv. 35,dark,physical,70,100,5
Curse,lv. 40,ghost,other,--,101,10
Shadow Ball,lv. 45,ghost,special,80,100,15
Dark Pulse,lv. 50,dark,special,80,100,15
Hypnosis,lv. 55,psychic,other,--,60,20
Dream Eater,lv. 60,psychic,special,100,100,15
Scary Face,TM006,normal,other,--,100,10
Protect,TM007,normal,other,--,101,10
Psybeam,TM016,psychic,special,65,100,20
Confuse Ray,TM017,ghost,other,--,100,10
Thief,TM018,dark,physical,60,100,25
Facade,TM025,normal,physical,70,100,20
Hex,TM029,ghost,special,65,100,10
Snarl,TM030,dark,special,55,95,15
Icy Wind,TM034,ice,special,55,95,15
Rock Tomb,TM036,rock,physical,60,95,15
Stored Power,TM041,psychic,special,20,100,10
Night Shade,TM042,ghost,special,??,100,15
Endure,TM047,normal,other,--,101,10
Sunny Day,TM049,fire,other,--,101,5
Rain Dance,TM050,water,other,--,101,5
Psyshock,TM054,psychic,special,80,100,10
Foul Play,TM062,dark,physical,95,100,15
Body Slam,TM066,normal,physical,85,100,15
Sleep Talk,TM070,normal,other,--,101,10
Rest,TM085,psychic,other,--,101,5
Taunt,TM087,dark,other,--,100,20
Imprison,TM092,psychic,other,--,101,10
Dark Pulse,TM094,dark,special,80,100,15
Skill Swap,TM098,psychic,other,--,101,10
Substitute,TM103,normal,other,--,101,10
Will-O-Wisp,TM107,fire,other,--,85,15
Trick,TM109,psychic,other,--,100,10
Shadow Ball,TM114,ghost,special,80,100,15
Psychic,TM120,psychic,special,90,100,10
Calm Mind,TM129,psychic,other,--,101,20
Helping Hand,TM130,normal,other,--,101,20
Nasty Plot,TM140,dark,other,--,101,20
Phantom Force,TM151,ghost,physical,90,100,10
Giga Impact,TM152,normal,physical,150,90,5
Trick Room,TM161,psychic,other,--,101,5
Hyper Beam,TM163,normal,special,150,90,5
Tera Blast,TM171,normal,special,80,100,10
Toxic,TM175,poison,other,--,90,10
Spite,TM177,ghost,other,--,100,10
Burning Jealousy,TM195,fire,special,70,100,5
Poltergeist,TM198,ghost,physical,110,90,5
Lash Out,TM199,dark,physical,75,100,5
Pain Split,TM202,normal,other,--,101,20
Curse,TM224,ghost,other,--,101,10
